Section Name,Route Distance,Distance,Completed?,Notes
"",2415,36.5515,FALSE,""
"",2416,37.5515,FALSE,""
"",2417,38.5515,FALSE,""
"",2418,39.5515,FALSE,""
"",2419,40.5515,FALSE,""
"",2420,41.5515,FALSE,""
"",2421,42.5515,FALSE,""
"",2422,43.5515,FALSE,""
"",2423,44.5515,FALSE,""
"",2424,45.5515,FALSE,""
"",2425,46.5515,FALSE,""
"",2426,47.5515,FALSE,""
"",2427,48.5515,FALSE,""
"",2428,49.5515,FALSE,""
"",2429,50.5515,FALSE,""
"",2430,51.5515,FALSE,""
"",2431,52.5515,FALSE,""
"",2432,53.5515,FALSE,""
"",2433,54.5515,FALSE,""
"",2434,55.5515,FALSE,""
"",2435,56.5515,FALSE,""
"",2436,57.5515,FALSE,""
"",2437,58.5515,FALSE,""
"",2438,59.5515,FALSE,""
"",2439,60.5515,FALSE,""
"",2440,61.5515,FALSE,""
"",2441,62.5515,FALSE,""
"",2442,63.5515,FALSE,""
"",2443,64.5515,FALSE,""
"",2444,65.5515,FALSE,""
"",2445,66.5515,FALSE,""
"",2446,67.5515,FALSE,""
"",2447,68.5515,FALSE,""
"",2448,69.5515,FALSE,""
"",2449,70.5515,FALSE,""
"",2450,71.5515,FALSE,""
"",2451,72.5515,FALSE,""
"",2452,73.5515,FALSE,""
"",2453,74.5515,FALSE,""
"",2454,75.5515,FALSE,""
"",2455,76.5515,FALSE,""
"",2456,77.5515,FALSE,""
"",2457,78.5515,FALSE,""
"",2458,79.5515,FALSE,""
"",2459,80.5515,FALSE,""
"",2460,81.5515,FALSE,""
"",2461,82.5515,FALSE,""
"",2462,83.5515,FALSE,""
"",2463,84.5515,FALSE,""
"",2464,85.5515,FALSE,""
"",2465,86.5515,FALSE,""
"",2466,87.5515,FALSE,""
"",2467,88.5515,FALSE,""
"",2468,89.5515,FALSE,""
"",2469,90.5515,FALSE,""
"",2470,91.5515,FALSE,""
"",2471,92.5515,FALSE,""
"",2472,93.5515,FALSE,""
Glen Mary Ski Club  to Birchwood Rd carpark ,2472.2478,54 km,FALSE,""
"",2473,0.7522,FALSE,""
"",2474,1.7522,FALSE,""
"",2475,2.7522,FALSE,""
"",2476,3.7522,FALSE,""
"",2477,4.7522,FALSE,""
"",2478,5.7522,FALSE,""
"",2479,6.7522,FALSE,""
"",2480,7.7522,FALSE,""
"",2481,8.7522,FALSE,""
"",2482,9.7522,FALSE,""
"",2483,10.7522,FALSE,""
"",2484,11.7522,FALSE,""
"",2485,12.7522,FALSE,""
"",2486,13.7522,FALSE,""
"",2487,14.7522,FALSE,""
"",2488,15.7522,FALSE,""
"",2489,16.7522,FALSE,""
"",2490,17.7522,FALSE,""
"",2491,18.7522,FALSE,""
"",2492,19.7522,FALSE,""
"",2493,20.7522,FALSE,""
"",2494,21.7522,FALSE,""
"",2495,22.7522,FALSE,""
"",2496,23.7522,FALSE,""
"",2497,24.7522,FALSE,""
"",2498,25.7522,FALSE,""
"",2499,26.7522,FALSE,""
"",2500,27.7522,FALSE,""
"",2501,28.7522,FALSE,""
"",2502,29.7522,FALSE,""
"",2503,30.7522,FALSE,""
"",2504,31.7522,FALSE,""
"",2505,32.7522,FALSE,""
"",2506,33.7522,FALSE,""
"",2507,34.7522,FALSE,""
"",2508,35.7522,FALSE,""
"",2509,36.7522,FALSE,""
"",2510,37.7522,FALSE,""
"",2511,38.7522,FALSE,""
"",2512,39.7522,FALSE,""
"",2513,40.7522,FALSE,""
"",2514,41.7522,FALSE,""
"",2515,42.7522,FALSE,""
"",2516,43.7522,FALSE,""
"",2517,44.7522,FALSE,""
"",2518,45.7522,FALSE,""
"",2519,46.7522,FALSE,""
"",2520,47.7522,FALSE,""
"",2521,48.7522,FALSE,""
"",2522,49.7522,FALSE,""
"",2523,50.7522,FALSE,""
"",2524,51.7522,FALSE,""
"",2525,52.7522,FALSE,""
"",2526,53.7522,FALSE,""
Birchwood Rd carpark  to Gladstone Reserve ,2526.2932,18 km,FALSE,""
"",2527,0.7068,FALSE,""
"",2528,1.7068,FALSE,""
"",2529,2.7068,FALSE,""
"",2530,3.7068,FALSE,""
"",2531,4.7068,FALSE,""
"",2532,5.7068,FALSE,""
"",2533,6.7068,FALSE,""
"",2534,7.7068,FALSE,""
"",2535,8.7068,FALSE,""
"",2536,9.7068,FALSE,""
"",2537,10.7068,FALSE,""
"",2538,11.7068,FALSE,""
"",2539,12.7068,FALSE,""
"",2540,13.7068,FALSE,""
"",2541,14.7068,FALSE,""
"",2542,15.7068,FALSE,""
"",2543,16.7068,FALSE,""
Gladstone Reserve  to Ardmore St carpark ,2543.8457,26 km,FALSE,""
"",2544,0.1543,FALSE,""
"",2545,1.1543,FALSE,""
"",2546,2.1543,FALSE,""
"",2547,3.1543,FALSE,""
"",2548,4.1543,FALSE,""
"",2549,5.1543,FALSE,""
"",2550,6.1543,FALSE,""
"",2551,7.1543,FALSE,""
"",2552,8.1543,FALSE,""
"",2553,9.1543,FALSE,""
"",2554,10.1543,FALSE,""
"",2555,11.1543,FALSE,""
"",2556,12.1543,FALSE,""
"",2557,13.1543,FALSE,""
"",2558,14.1543,FALSE,""
"",2559,15.1543,FALSE,""
"",2560,16.1543,FALSE,""
"",2561,17.1543,FALSE,""
"",2562,18.1543,FALSE,""
"",2563,19.1543,FALSE,""
"",2564,20.1543,FALSE,""
"",2565,21.1543,FALSE,""
"",2566,22.1543,FALSE,""
"",2567,23.1543,FALSE,""
"",2568,24.1543,FALSE,""
"",2569,25.1543,FALSE,""
Ardmore St carpark  to Wanaka-Mt Aspiring/Motatapu Rds ,2569.8843,23 km,FALSE,""
"",2570,0.1157,FALSE,""
"",2571,1.1157,FALSE,""
"",2572,2.1157,FALSE,""
"",2573,3.1157,FALSE,""
"",2574,4.1157,FALSE,""
"",2575,5.1157,FALSE,""
"",2576,6.1157,FALSE,""
"",2577,7.1157,FALSE,""
"",2578,8.1157,FALSE,""
"",2579,9.1157,FALSE,""
"",2580,10.1157,FALSE,""
"",2581,11.1157,FALSE,""
"",2582,12.1157,FALSE,""
"",2583,13.1157,FALSE,""
"",2584,14.1157,FALSE,""
"",2585,15.1157,FALSE,""
"",2586,16.1157,FALSE,""
"",2587,17.1157,FALSE,""
"",2588,18.1157,FALSE,""
"",2589,19.1157,FALSE,""
"",2590,20.1157,FALSE,""
"",2591,21.1157,FALSE,""
"",2592,22.1157,FALSE,""
Wanaka-Mt Aspiring/Motatapu Rds  to Villiers/Buckingham Sts ,2592.4556,45 km,FALSE,""
"",2593,0.5444,FALSE,""
"",2594,1.5444,FALSE,""
"",2595,2.5444,FALSE,""
"",2596,3.5444,FALSE,""
"",2597,4.5444,FALSE,""
"",2598,5.5444,FALSE,""
"",2599,6.5444,FALSE,""
"",2600,7.5444,FALSE,""
"",2601,8.5444,FALSE,""
"",2602,9.5444,FALSE,""
"",2603,10.5444,FALSE,""
"",2604,11.5444,FALSE,""
"",2605,12.5444,FALSE,""
"",2606,13.5444,FALSE,""
"",2607,14.5444,FALSE,""
"",2608,15.5444,FALSE,""
"",2609,16.5444,FALSE,""
"",2610,17.5444,FALSE,""
"",2611,18.5444,FALSE,""
"",2612,19.5444,FALSE,""
"",2613,20.5444,FALSE,""
"",2614,21.5444,FALSE,""
"",2615,22.5444,FALSE,""
"",2616,23.5444,FALSE,""
"",2617,24.5444,FALSE,""
"",2618,25.5444,FALSE,""
"",2619,26.5444,FALSE,""
"",2620,27.5444,FALSE,""
"",2621,28.5444,FALSE,""
"",2622,29.5444,FALSE,""
"",2623,30.5444,FALSE,""
"",2624,31.5444,FALSE,""
"",2625,32.5444,FALSE,""
"",2626,33.5444,FALSE,""
"",2627,34.5444,FALSE,""
"",2628,35.5444,FALSE,""
"",2629,36.5444,FALSE,""
"",2630,37.5444,FALSE,""
"",2631,38.5444,FALSE,""
"",2632,39.5444,FALSE,""
"",2633,40.5444,FALSE,""
"",2634,41.5444,FALSE,""
"",2635,42.5444,FALSE,""
"",2636,43.5444,FALSE,""
"",2637,44.5444,FALSE,""
Villiers/Buckingham Sts  to Villiers/Buckingham Sts ,2637.614,29 km,FALSE,""
"",2638,0.386,FALSE,""
"",2639,1.386,FALSE,""
"",2640,2.386,FALSE,""
"",2641,3.386,FALSE,""
"",2642,4.386,FALSE,""
"",2643,5.386,FALSE,""
"",2644,6.386,FALSE,""
"",2645,7.386,FALSE,""
"",2646,8.386,FALSE,""
"",2647,9.386,FALSE,""
"",2648,10.386,FALSE,""
"",2649,11.386,FALSE,""
"",2650,12.386,FALSE,""
"",2651,13.386,FALSE,""
"",2652,14.386,FALSE,""
"",2653,15.386,FALSE,""
"",2654,16.386,FALSE,""
"",2655,17.386,FALSE,""
"",2656,18.386,FALSE,""
"",2657,19.386,FALSE,""
"",2658,20.386,FALSE,""
"",2659,21.386,FALSE,""
"",2660,22.386,FALSE,""
"",2661,23.386,FALSE,""
"",2662,24.386,FALSE,""
"",2663,25.386,FALSE,""
"",2664,26.386,FALSE,""
"",2665,27.386,FALSE,""
"",2666,28.386,FALSE,""
Greenstone carpark  to Mavora camping area ,2666.5742,64 km,FALSE,""
"",2667,0.4258,FALSE,""
"",2668,1.4258,FALSE,""
"",2669,2.4258,FALSE,""
"",2670,3.4258,FALSE,""
"",2671,4.4258,FALSE,""
"",2672,5.4258,FALSE,""
"",2673,6.4258,FALSE,""
"",2674,7.4258,FALSE,""
"",2675,8.4258,FALSE,""
"",2676,9.4258,FALSE,""
"",2677,10.4258,FALSE,""
"",2678,11.4258,FALSE,""
"",2679,12.4258,FALSE,""
"",2680,13.4258,FALSE,""
"",2681,14.4258,FALSE,""
"",2682,15.4258,FALSE,""
"",2683,16.4258,FALSE,""
"",2684,17.4258,FALSE,""
"",2685,18.4258,FALSE,""
"",2686,19.4258,FALSE,""
"",2687,20.4258,FALSE,""
"",2688,21.4258,FALSE,""
"",2689,22.4258,FALSE,""
"",2690,23.4258,FALSE,""
"",2691,24.4258,FALSE,""
"",2692,25.4258,FALSE,""
"",2693,26.4258,FALSE,""
"",2694,27.4258,FALSE,""
"",2695,28.4258,FALSE,""
"",2696,29.4258,FALSE,""
"",2697,30.4258,FALSE,""
"",2698,31.4258,FALSE,""
"",2699,32.4258,FALSE,""
"",2700,33.4258,FALSE,""
"",2701,34.4258,FALSE,""
"",2702,35.4258,FALSE,""
"",2703,36.4258,FALSE,""
"",2704,37.4258,FALSE,""
"",2705,38.4258,FALSE,""
"",2706,39.4258,FALSE,""
"",2707,40.4258,FALSE,""
"",2708,41.4258,FALSE,""
"",2709,42.4258,FALSE,""
"",2710,43.4258,FALSE,""
"",2711,44.4258,FALSE,""
"",2712,45.4258,FALSE,""
"",2713,46.4258,FALSE,""
"",2714,47.4258,FALSE,""
"",2715,48.4258,FALSE,""
"",2716,49.4258,FALSE,""
"",2717,50.4258,FALSE,""
"",2718,51.4258,FALSE,""
"",2719,52.4258,FALSE,""
"",2720,53.4258,FALSE,""
"",2721,54.4258,FALSE,""
"",2722,55.4258,FALSE,""
"",2723,56.4258,FALSE,""
"",2724,57.4258,FALSE,""
"",2725,58.4258,FALSE,""
"",2726,59.4258,FALSE,""
"",2727,60.4258,FALSE,""
"",2728,61.4258,FALSE,""
"",2729,62.4258,FALSE,""
"",2730,63.4258,FALSE,""
Mavora camping area  to SH94/Princhester Rd ,2730.915,43 km,FALSE,""
"",2731,0.085,FALSE,""
"",2732,1.085,FALSE,""
"",2733,2.085,FALSE,""
"",2734,3.085,FALSE,""
"",2735,4.085,FALSE,""
"",2736,5.085,FALSE,""
"",2737,6.085,FALSE,""
"",2738,7.085,FALSE,""
"",2739,8.085,FALSE,""
"",2740,9.085,FALSE,""
"",2741,10.085,FALSE,""
"",2742,11.085,FALSE,""
"",2743,12.085,FALSE,""
"",2744,13.085,FALSE,""
"",2745,14.085,FALSE,""
"",2746,15.085,FALSE,""
"",2747,16.085,FALSE,""
"",2748,17.085,FALSE,""
"",2749,18.085,FALSE,""
"",2750,19.085,FALSE,""
"",2751,20.085,FALSE,""
"",2752,21.085,FALSE,""
"",2753,22.085,FALSE,""
"",2754,23.085,FALSE,""
"",2755,24.085,FALSE,""
"",2756,25.085,FALSE,""
"",2757,26.085,FALSE,""
"",2758,27.085,FALSE,""
"",2759,28.085,FALSE,""
"",2760,29.085,FALSE,""
"",2761,30.085,FALSE,""
"",2762,31.085,FALSE,""
"",2763,32.085,FALSE,""
"",2764,33.085,FALSE,""
"",2765,34.085,FALSE,""
"",2766,35.085,FALSE,""
"",2767,36.085,FALSE,""
"",2768,37.085,FALSE,""
"",2769,38.085,FALSE,""
"",2770,39.085,FALSE,""
"",2771,40.085,FALSE,""
"",2772,41.085,FALSE,""
"",2773,42.085,FALSE,""
SH94/Princhester Rd  to Struan Flat Rd ,2773.6233,34 km,FALSE,""
"",2774,0.3767,FALSE,""
"",2775,1.3767,FALSE,""
"",2776,2.3767,FALSE,""
"",2777,3.3767,FALSE,""
"",2778,4.3767,FALSE,""
"",2779,5.3767,FALSE,""
"",2780,6.3767,FALSE,""
"",2781,7.3767,FALSE,""
"",2782,8.3767,FALSE,""
"",2783,9.3767,FALSE,""
"",2784,10.3767,FALSE,""
"",2785,11.3767,FALSE,""
"",2786,12.3767,FALSE,""
"",2787,13.3767,FALSE,""
"",2788,14.3767,FALSE,""
"",2789,15.3767,FALSE,""
"",2790,16.3767,FALSE,""
"",2791,17.3767,FALSE,""
"",2792,18.3767,FALSE,""
"",2793,19.3767,FALSE,""
"",2794,20.3767,FALSE,""
"",2795,21.3767,FALSE,""
"",2796,22.3767,FALSE,""
"",2797,23.3767,FALSE,""
"",2798,24.3767,FALSE,""
"",2799,25.3767,FALSE,""
"",2800,26.3767,FALSE,""
"",2801,27.3767,FALSE,""
"",2802,28.3767,FALSE,""
"",2803,29.3767,FALSE,""
"",2804,30.3767,FALSE,""
"",2805,31.3767,FALSE,""
"",2806,32.3767,FALSE,""
"",2807,33.3767,FALSE,""
Struan Flat Rd  to Merrivale Rd ,2807.1326,52 km,FALSE,""
"",2808,0.8674,FALSE,""
"",2809,1.8674,FALSE,""
"",2810,2.8674,FALSE,""
"",2811,3.8674,FALSE,""
"",2812,4.8674,FALSE,""
"",2813,5.8674,FALSE,""
"",2814,6.8674,FALSE,""
"",2815,7.8674,FALSE,""
"",2816,8.8674,FALSE,""
"",2817,9.8674,FALSE,""
"",2818,10.8674,FALSE,""
"",2819,11.8674,FALSE,""
"",2820,12.8674,FALSE,""
"",2821,13.8674,FALSE,""
"",2822,14.8674,FALSE,""
"",2823,15.8674,FALSE,""
"",2824,16.8674,FALSE,""
"",2825,17.8674,FALSE,""
"",2826,18.8674,FALSE,""
"",2827,19.8674,FALSE,""
"",2828,20.8674,FALSE,""
"",2829,21.8674,FALSE,""
"",2830,22.8674,FALSE,""
"",2831,23.8674,FALSE,""
"",2832,24.8674,FALSE,""
"",2833,25.8674,FALSE,""
"",2834,26.8674,FALSE,""
"",2835,27.8674,FALSE,""
"",2836,28.8674,FALSE,""
"",2837,29.8674,FALSE,""
"",2838,30.8674,FALSE,""
"",2839,31.8674,FALSE,""
"",2840,32.8674,FALSE,""
"",2841,33.8674,FALSE,""
"",2842,34.8674,FALSE,""
"",2843,35.8674,FALSE,""
"",2844,36.8674,FALSE,""
"",2845,37.8674,FALSE,""
"",2846,38.8674,FALSE,""
"",2847,39.8674,FALSE,""
"",2848,40.8674,FALSE,""
"",2849,41.8674,FALSE,""
"",2850,42.8674,FALSE,""
"",2851,43.8674,FALSE,""
"",2852,44.8674,FALSE,""
"",2853,45.8674,FALSE,""
"",2854,46.8674,FALSE,""
"",2855,47.8674,FALSE,""
"",2856,48.8674,FALSE,""
"",2857,49.8674,FALSE,""
"",2858,50.8674,FALSE,""
"",2859,51.8674,FALSE,""
Merrivale Rd  to Colac Bay Rd/SH99 ,2859.5425,53 km,FALSE,""
"",2860,0.4575,FALSE,""
"",2861,1.4575,FALSE,""
"",2862,2.4575,FALSE,""
"",2863,3.4575,FALSE,""
"",2864,4.4575,FALSE,""
"",2865,5.4575,FALSE,""
"",2866,6.4575,FALSE,""
"",2867,7.4575,FALSE,""
"",2868,8.4575,FALSE,""
"",2869,9.4575,FALSE,""
"",2870,10.4575,FALSE,""
"",2871,11.4575,FALSE,""
"",2872,12.4575,FALSE,""
"",2873,13.4575,FALSE,""
"",2874,14.4575,FALSE,""
"",2875,15.4575,FALSE,""
"",2876,16.4575,FALSE,""
"",2877,17.4575,FALSE,""
"",2878,18.4575,FALSE,""
"",2879,19.4575,FALSE,""
"",2880,20.4575,FALSE,""
"",2881,21.4575,FALSE,""
"",2882,22.4575,FALSE,""
"",2883,23.4575,FALSE,""
"",2884,24.4575,FALSE,""
"",2885,25.4575,FALSE,""
"",2886,26.4575,FALSE,""
"",2887,27.4575,FALSE,""
"",2888,28.4575,FALSE,""
"",2889,29.4575,FALSE,""
"",2890,30.4575,FALSE,""
"",2891,31.4575,FALSE,""
"",2892,32.4575,FALSE,""
"",2893,33.4575,FALSE,""
"",2894,34.4575,FALSE,""
"",2895,35.4575,FALSE,""
"",2896,36.4575,FALSE,""
"",2897,37.4575,FALSE,""
"",2898,38.4575,FALSE,""
"",2899,39.4575,FALSE,""
"",2900,40.4575,FALSE,""
"",2901,41.4575,FALSE,""
"",2902,42.4575,FALSE,""
"",2903,43.4575,FALSE,""
"",2904,44.4575,FALSE,""
"",2905,45.4575,FALSE,""
"",2906,46.4575,FALSE,""
"",2907,47.4575,FALSE,""
"",2908,48.4575,FALSE,""
"",2909,49.4575,FALSE,""
"",2910,50.4575,FALSE,""
"",2911,51.4575,FALSE,""
"",2912,52.4575,FALSE,""
Colac Bay Rd/SH99  to SH99/Bay Rd ,2912.6057,11 km,FALSE,""
"",2913,0.3943,FALSE,""
"",2914,1.3943,FALSE,""
"",2915,2.3943,FALSE,""
"",2916,3.3943,FALSE,""
"",2917,4.3943,FALSE,""
"",2918,5.3943,FALSE,""
"",2919,6.3943,FALSE,""
"",2920,7.3943,FALSE,""
"",2921,8.3943,FALSE,""
"",2922,9.3943,FALSE,""
"",2923,10.3943,FALSE,""
SH99/Bay Rd  to Stead St ,2923.1475,38 km,FALSE,""
"",2924,0.8525,FALSE,""
"",2925,1.8525,FALSE,""
"",2926,2.8525,FALSE,""
"",2927,3.8525,FALSE,""
"",2928,4.8525,FALSE,""
"",2929,5.8525,FALSE,""
"",2930,6.8525,FALSE,""
"",2931,7.8525,FALSE,""
"",2932,8.8525,FALSE,""
"",2933,9.8525,FALSE,""
"",2934,10.8525,FALSE,""
"",2935,11.8525,FALSE,""
"",2936,12.8525,FALSE,""
"",2937,13.8525,FALSE,""
"",2938,14.8525,FALSE,""
"",2939,15.8525,FALSE,""
"",2940,16.8525,FALSE,""
"",2941,17.8525,FALSE,""
"",2942,18.8525,FALSE,""
"",2943,19.8525,FALSE,""
"",2944,20.8525,FALSE,""
"",2945,21.8525,FALSE,""
"",2946,22.8525,FALSE,""
"",2947,23.8525,FALSE,""
"",2948,24.8525,FALSE,""
"",2949,25.8525,FALSE,""
"",2950,26.8525,FALSE,""
"",2951,27.8525,FALSE,""
"",2952,28.8525,FALSE,""
"",2953,29.8525,FALSE,""
"",2954,30.8525,FALSE,""
"",2955,31.8525,FALSE,""
"",2956,32.8525,FALSE,""
"",2957,33.8525,FALSE,""
"",2958,34.8525,FALSE,""
"",2959,35.8525,FALSE,""
"",2960,36.8525,FALSE,""
"",2961,37.8525,FALSE,""
Stead St  to Stead St ,2961.0537,35 km,FALSE,""
"",2962,0.9463,FALSE,""
"",2963,1.9463,FALSE,""
"",2964,2.9463,FALSE,""
"",2965,3.9463,FALSE,""
"",2966,4.9463,FALSE,""
"",2967,5.9463,FALSE,""
"",2968,6.9463,FALSE,""
"",2969,7.9463,FALSE,""
"",2970,8.9463,FALSE,""
"",2971,9.9463,FALSE,""
"",2972,10.9463,FALSE,""
"",2973,11.9463,FALSE,""
"",2974,12.9463,FALSE,""
"",2975,13.9463,FALSE,""
"",2976,14.9463,FALSE,""
"",2977,15.9463,FALSE,""
"",2978,16.9463,FALSE,""
"",2979,17.9463,FALSE,""
"",2980,18.9463,FALSE,""
"",2981,19.9463,FALSE,""
"",2982,20.9463,FALSE,""
"",2983,21.9463,FALSE,""
"",2984,22.9463,FALSE,""
"",2985,23.9463,FALSE,""
"",2986,24.9463,FALSE,""
"",2987,25.9463,FALSE,""
"",2988,26.9463,FALSE,""
"",2989,27.9463,FALSE,""
"",2990,28.9463,FALSE,""
"",2991,29.9463,FALSE,""
"",2992,30.9463,FALSE,""
"",2993,31.9463,FALSE,""
"",2994,32.9463,FALSE,""
"",2995,33.9463,FALSE,""
"",2996,34.9463,FALSE,""
